original_index,text,product_title,price,rating,content_hash,info_complete,is_actionable,complaint_category,resolution_recommendation,quality_status,model_id
36826,The nozzle does not spray well from day one. Its very annoying. I need to shake the solution and it barely sprays anything. I have to work really hard for a half a squirt to come out. I shouldnt have to work so hard to get even a tiny bit out. I have three bottles and they all work the same.,"ULG Empty Glass Spray Bottles, 8 oz Boston Round Clear Bottle Heavy Duty Black Trigger Sprayer Mist and Stream Settings Refillable Container with Scale for Essential Oils Cleaning Products",17.99,1.0,d6e729bc4807368345f82f06ae03caa0712a9feb52d66fad20d108fdd374f8c9,1,1,Damaged or Defective,Full Refund,PROCESSED,gemini-2.5-pro
64614,"The leather in the band was already splitting when I took it out of the box. Never even wore it. It's nice-looking, but the quality of the manufacturing is obviously lousy.","ALPINE Hand Made Genuine Vintage Leather Watch Strap with Quick Release Steel Spring Bars - Black, Brown, Grey, Blue and Tan in Sizes 18mm, 20mm, 22mm, 24mm (fits Wrist Size 6 1/4 inch to 8 inch)",18.95,2.0,3ad0aafa6b824e32b853da24e512572d47160a7d4a4c3f7b3da40b17ae8ea69c,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
4073,I ordered 2 sizes up and it barely fits how it should. No give when putting it on so hopefully after washing it doesnt shrink so much I cant get it on to wear it,NINEXIS Womens Long Sleeve Fleece Pullover Hoodie Sweatshirts,34.99,2.0,3026f2c35eb8e02480fb2be272c634166c9ff25e1305f7ea37c79899f866d069,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
10454,too small,Black Metal Counter Top Necklace Jewelry Display Stand,19.99,2.0,5bf3f6225bad8afdcebe8ec2ca7ffdf6765d86a696ee2841dbe3ea5488cdade2,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
52883,"Missing parts and one of the nose clips, broke off.",4 Pack Adjustable Reusable Face Protection with 8 Carbon Filters and 8 Valves for Cycling Sport Black,11.99,1.0,fa561bb59acb2f0dbf337ff7065cb5314655c0f7a2c427b6e9305359392914c7,1,1,Wrong or Incomplete Order,Resend,PROCESSED,gemini-2.5-pro
30164,"First, the overall quality of these are just fine. If I hadn't tried to install first, I would have given them 5 stars...<br /><br />HOWEVER... The holes for the spring bar on the strap do not align with the holes on the case and because of the design, the holes are locked into that position. Now, I probably could have sat here for 2 hours, slowly shaving material with a razor blade and gotten them to fit. But I kind of expect them to fit from the factory, even if they are cheap.<br /><br />It is probably luck of the draw on whether the holes line up or not, but good luck.",20mm 21mm Curved End Rubber Watchband w/Buckle fit for Rolex Sports Models,19.99,1.0,930debc75b9f0e8e262907edd87f55abe22bca5eafa51c26c361d120aa6cd820,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
27773,The cleaner leaked all over and was empty by the time it was delivered to my door.,Crep Protect Cure Shoe Cleaning Travel Kit,18.0,1.0,90d9543e1226c968f6c852eac57ef6b7b086bf51222d37f08b9595e70e92effb,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
36548,Shirts were terrible. Made from such poor quality material that they're not even good for working out in. They are a poor fit and too tight right the wasteline and not flattering. The show ever fat curve. Don't waste your money!,NELEUS Women's 3 Pack Compression Base Layer Dry Fit Tank Top,21.96,1.0,d29cf08570de7ce96b8f5a1fd6d7e7fc848d53db3c68eb25f99ee5abfe6010d3,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
40250,"There seems to be something about the friction of bare skin that makes this most effective.  However, I need to wear a bra, so I didn't find this product worth the expense. I gave the overall fit 'as expected' because it to get the body to fit me the shoulders were a bit loose, which defeats the purpose.",ALIGNMED Posture Shirt 2.0 Zipper for Women,95.0,2.0,1d27a50e993a40fd7339e5d1211bf545f2070d1153a88b315c74f436066d3ea8,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
18679,[[VIDEOID:9683b4601184eb6d2045d4abb1dd379]] Very disappointed in the size I suggest you buy nxt size up to get it right ijs,"Different Touch Men's G-unit Style Tank Tops Square Cut Muscle Rib A-Shirts, Pack of 2",21.99,1.0,2730ad0008028bd1179e26bf2e964d65551692b58e3e46f62fbb7724eb56c10c,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
58394,Ordered the short sleeve and I receive a long sleeve shirt instead,Women Summer Short Sleeve Strappy Cold Shoulder T-Shirt Tops Blouses 2021,3.99,1.0,5d3f799b6f8f65b8fe96c611533adad59e5df561b8c3c4c1068b1a2e53aa86a9,1,1,Wrong or Incomplete Order,Resend,PROCESSED,gemini-2.5-pro
42478,These are way too tight and leave painful compression marks around the knees. I gave mine away and will not buy them again.,Go2Socks Women's Standard Athletic Compression,18.95,2.0,b174cf4d464dea31169261dab9b466e85b9ad0286820f97c9620db052de8753c,1,1,Incorrect Size / Fit,Full Refund,PROCESSED,gemini-2.5-pro
60211,"The gauges run small, the zero gauge is smaller than an actual zero gauge. Dont buy!","Evevil Wood Mixed Stone Ear Plugs Ear Gauges Double Flared Saddle Stretching Gauge Expander (18 Pairs/36 Pieces,00g-14mm)",32.99,2.0,99a911c12b7f02facbfbe020fd352069a41c7bf869961532501143838421e066,1,1,Incorrect Size / Fit,Full Refund,PROCESSED,gemini-2.5-pro
5324,Horrible cut and fit. Way too short also.,Woman Drawstring Pocket Sweatpants Available in Plus Size,24.98,1.0,3b6ccad52caf3fda4f5fcd5a1d2e083de95c22e649bedf86a5a87d370e3e2d58,1,1,Incorrect Size / Fit,Full Refund,PROCESSED,gemini-2.5-pro
38085,"Nothing special, sucks",Game of Thrones White Walker Hands,37.24,2.0,aa7926cb516bb01ba55462cdcfa35c5f729a029e597b04a2765570b032a926b4,0,0,N/A,N/A,PROCESSED,gemini-2.5-pro
49160,While I was playing tennis the shirt did not wick away the sweat,DEVOPS Men's 2 Pack UPF 50+ Sun Protection Long Sleeve Dri Fit Fishing Hiking Running Workout T-Shirts,22.97,2.0,de2a1fb633e10bec6bd7eceb54c7dda87bf7d6f42082679152ab38470b5696b0,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
63795,1 pair seems great the other seem cheaply made.,2 Pack CREEPER LOCS Sunglasses | BLACK & MATTE Gangster Cholo Designer Shades,14.95,1.0,18cc4f758bfbc5ac1ea74677e85d5cc735e24ecbe8ef5e94493147492027b95f,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
61909,"Once again looks cheap, stop selling it.",Desert Cactus Kappa Alpha Psi Keychain #LLKM Acrylic Large Mirrored Letter Decorative Keychain Nupe (LLKM),11.99,1.0,934f323fc2d3b4abc6c9c0f46915cc90868b737cc2f8d346b303c697dd2a4d93,1,0,N/A,N/A,PROCESSED,gemini-2.5-pro
47320,I loved the idea of these but my son destroyed the string in the first 5 minutes of wearing them. I'm going to try and re-attach it but I was disappointed.,Dorfman Pacific Toddler Stretch Mittens on a String (Turquoise),8.99,2.0,66fc03df1068d1c2ae47f268a58d6e4dbacf7a20f380bfbd4ecac2145c1d5279,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
50541,Sizes run SMALL,National Brushed Back Satin Pajamas,42.95,2.0,e29d0a5664c546fd516335b999f2f7e9e035f14e3bd65abaf091ac97467071db,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
36553,Muy grande,TOP PRO Men's 3/4 Sleeve Casual Raglan Jersey Baseball Tee Shirt,13.95,1.0,64c825bb11b2ae2384424d95598f48f564cb6a81843def2ff2fceb39d712229a,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
50353,Didn't fit my eye pads. Very disappointed. Needs better description what they fit and don't fit.,Silicone Nose Pads for glasses 2 Pair,8.97,1.0,1ff1ac035a0e72c3bb6f73817e3a63e363827c5493dc3e55a0ef527ae00b42ed,1,1,Incorrect Size / Fit,Full Refund,PROCESSED,gemini-2.5-pro
25884,Awful. 3 of them ripped on the sticking along the white lines after the first wash and wear. Would not recommend or buy again.,Knocker Men's 4 Pack of Stretch Cotton Color Boxer Briefs,16.99,1.0,c3ab69124775afaeccaa187edf6669f5409277316cba02f77c915eb5ed12eeb9,1,1,Damaged or Defective,Full Refund,PROCESSED,gemini-2.5-pro
36071,Muy grande la tele no es estrecha,Leezeshaw Women's Skinny Tight Bandage Sports Yoga Pants Jumpsuits Rompers Playsuit Orange,17.99,2.0,775d000b3f97998533b7da641a3008f4fac1ea43f0cd265028d9c45cecbca5a1,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
47446,I like the material and all. But it is like 2 sizes smaller than the size stated.,NELEUS Dry Fit Workout Athletic Muscle Tank with Hoods Pack of 3,27.89,2.0,96a348f6e83e028e552371adc45131621dd805e6f9fee3660a9941b114c1d98d,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
5145,didn't need another sweatshirt,"Russell Athletic Men's Dri-Power Fleece Hoodies & Sweatshirts, Moisture Wicking, Cotton Blend, Relaxed Fit, Sizes S-4X",31.24,2.0,22142c8a11c020b1e6b0d7c92032136d8db7e12177a7336581f145090a2666af,1,0,N/A,N/A,PROCESSED,gemini-2.5-pro
63582,It looks nothing like the picture. And looks almost purple,Women Cosplay Costume Shirt Red Sweater Halloween Dress Outfits,24.99,1.0,9e4e7bf98820d96de93bd89d4a71c0785781723776af30bcda9c872b454b617e,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
24402,Not worth the price,Christmas Carry Mascot Me Santa Ride On Costume Ride on Costume,39.99,1.0,65da356485a8c1dff4ba0841c1ec6b84ae7829466b9b3a42ce596a50691e2854,1,0,N/A,N/A,PROCESSED,gemini-2.5-pro
61610,The lettering was hard to read it was in white lettering instead of black,Gem Stone King 925 Sterling Silver Customized and Personalized Engraved Gemstone Birthstone 2 Heart Shape Pendant Necklace Promise Love Jewelry For Women with 18 Inch Silver Chain,79.99,1.0,22dae8b45cdb13841242fbbdf0e531a7a2d978a6bbc311ea75b88cb1e301e54a,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
20212,"the shirt was great until the first wash when a thread came undone. then after the second wash, another thread came undone. it leaves little lines in this type of shirt. after the 3rd wash and another thread coming undone, i gave up on the shirt and tossed it.",adidas Men's Clima Tech Regular Fit T-Shirt 123R 4XL Collegiate Navy,19.99,2.0,f514183c5f9cab61797b190e498c2d48607f85eeda28003c2fe8771343b19d68,1,1,Damaged or Defective,Full Refund,PROCESSED,gemini-2.5-pro
54264,"Material is cheap, uncomfortable and unflattering. Returned this immediately.",Eurivicy Women's 2 Piece Outfits Set Color Block Long Sleeve Pullover and Drawstring Sweatpants Loose Sweatsuit Sets,39.98,1.0,fca55cdfb829ec4c00c7cd0632271daec66a7bd5b757a829fed4b13fb71b8bf8,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
19525,"I have a wide head/face so I've been looking for large sunglasses for years. These things are weird. They are very tall, yet aren't super wide.  If you have a really long/tall face these may fit you. The do not fit wide faces though.",EDGEIWEAR Super XXExtra Large Spring Hinge For Retro Square Rectangular Wide Frame Sunglasses Suitable For Men&Women,19.99,2.0,d3de7ba97623c6cf5fd38ddb6529e380a10e2ca41515f3544a04b4650632526a,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
5780,paint is peeling off while still in the package.  Cheaply made.  Would not recommend this product,Bracelet Mate - Jewelry Helper - Bracelet Helper - Bracelet Fastener - White or Pink,6.99,1.0,4e8b35e089b4f5c60c9ae103dce410b798af4de7f6f7333d3967dae47c2b189e,1,1,Damaged or Defective,Full Refund,PROCESSED,gemini-2.5-pro
54447,I cant believe that the shirts I received smelled as if they were used. They smell like sweat and there was a disgusting odor when I took them out of the bag.,NELEUS Men's 3 Pack Dry Fit Y-Back Muscle Tank Top,23.95,1.0,91083328598261640fc951423433f135bf02ae5955fad5b6fa9cddf2625b3ae1,1,1,Damaged or Defective,Full Refund,PROCESSED,gemini-2.5-pro
46087,Does not work..  but it does fit properly.,HEATFEELING Men's Heated Vest USB Charging Outdoor Heated Electric Vest Jacket Warm Electric Vest (Battery Pack Not Included),58.96,1.0,da50e5dc7c58da429bcd7f10aac93de40d55a3dfce794164bf1f9a13d42c827a,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
39456,No compression at all. Good as a regular tank.,NELEUS Women's 3 Pack Compression Base Layer Dry Fit Tank Top,21.96,1.0,e8fe1d17a28f834e06dd68f7d238195057ee03bb14f6f7fefc288a3623f7d45c,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
44653,"Sorry but I receive a&#34;Moon Triplet, 18mm10X not a 10X x21mm.  However I an very pleased with the Moon Triplet that replaced my 54 year old B. & L Hastings Triplet.",SE 10 x 21mm Chrome Plated Jeweler's Loupe - MJ381021C,9.95,2.0,14b23a7b1803d4fc40b998fac19143132e9ea8724c7d2cc3809e4061b69118e0,1,1,Wrong or Incomplete Order,Resend,PROCESSED,gemini-2.5-pro
65367,Not true to size.,Nimsruc Two Piece Outfits For Women Jogging Suits Casual Tracksuit,33.99,1.0,83812a44b2e6688abf427f6c157b4ca5ee236a7ad0d86659d8ddc31724225a67,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
3826,The hat is so tight!  Why cant they be made looser. Not comfortable at all. I bought two for gifts. They also complained about the fit.,"SoundBot® WEAVE HD Stereo Bluetooth 4.1 Wireless Smart Beanie Headset Musical Knit Headphone Speaker Hat Speakerphone Cap w/ 5Hrs Music Streaming & 7Hrs Hands-Free Talking, 60Hrs Standby, Built-in Mic",14.99,1.0,8b0cfdd5710a74dc60188f14d4e5c2ab986c66e81302d1e1734005dca1dd8472,1,1,Incorrect Size / Fit,Full Refund,PROCESSED,gemini-2.5-pro
52279,Sunglasses showed up with the box ripped open. The lenses were scratched and have finger prints all over them.,"Blenders Eyewear North Park  Polarized Sunglasses  Classic Shape, Mixed Metal Frame  100% UV Protection  For Men & Women",49.0,1.0,0fdcbf90912f9ef6ada7ffc3598d86376a3daae067b90d632eca630c34cde840,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
17534,"This is a tennis/golf shirt. When washed after sweating in it, the shirt dried with horrific stains. This happened on the white shirt, not the light pink one. DEFECTIVE FABRIC",BALEAF Women's UPF 50+ Long Sleeve Golf Shirts Quick Dry Sun Protection Tennis Shirts V-Neck Performance Shirt,28.99,1.0,a9785a384d8459ef14f24717c0845e05ba5ce0ea7a2de2a3fdc315b2a22ffd28,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
52999,I bought 3 pairs of these leggings because I've gotten them many of times before. Out of the 3 pairs only one pair is wearable. The other 2 have tears in the seams within 2 months of having them. Just not impressed with these.,90 Degree By Reflex High Waist Squat Proof Tummy Control Power Flex Yoga Capris with Side Pockets,18.99,2.0,a682e5b8c26a93624357c2a438ab87518470d11e96c1dc258b789919e29c1469,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
24253,Pedí taya S pero  es una S grande llega a M,NELEUS Dry Fit Workout Athletic Muscle Tank with Hoods Pack of 3,27.89,1.0,dd27514e33c6fcac5767a1feb385b3f8eaea1593fe27916a9c03d0c59e98b54e,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
6064,"Thats what I get for paying for something that looks nice for super cheap. Hooked it on, loosely at that, and still with one turn of the neck it broke. Like come on just make sturdy jewelry dont just sell it just to sell it!",Metisee Bohemia Choker Vintage Simple Turquoise necklace for women and girls. (Coffee),7.66,1.0,c408a6d82a0f58b6922992af54142afc2b09d9a5dc7abe46ef14c6a2fa12f49d,1,1,Damaged or Defective,Full Refund,PROCESSED,gemini-2.5-pro
364,if you want to look like you are playing on a high school intermural team then buy them....if you want them to look nice to wear around outside then DON'T !  big baggy arm holes  very unattractive....bonus they snag on everything...just washing them yielded 6 snags,icyzone Workout T-Shirt for Women - Fitness Gym Yoga Running Exercise Cap Sleeves Tops (Pack of 2),21.99,1.0,600c3ee20dfbb203af203e48b6109b5a46c118e98a45da792c2ed57f40b373b1,1,1,Damaged or Defective,Full Refund,PROCESSED,gemini-2.5-pro
50206,Not good way too small for an xxl,Women's Loose Baggy Floral Boho Overalls Wide Leg Suspender Jumpsuit Hippies Baggy Cotton Harem Pants,15.99,1.0,c5554a2a042626e3b199b41e65a54c4380e71568e6c01bb25ab0bafa4fbfb682,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
60464,Not what is advertised. Cheap.,Sheila Fajl Perfect Hoop Earrings in Brush Champagne,44.0,1.0,2e859dbb8422327dc233b21ad68b43fa908056b0510d9d19b5123b005184b4ab,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
